cik,series_id,name,series,total_assets,total_liabilities,cash,file_name
0000918294,S000002077,T. ROWE PRICE EQUITY SERIES INC.,T. Rowe Price Equity Income Portfolio,715815856.46,560404.21,152289.02,data/xml/9035.txt
0000920467,S000002129,T. ROWE PRICE FIXED INCOME SERIES INC.,T. Rowe Price Limited-Term Bond Portfolio,474600341.5,2797505.15,19749.18,data/xml/9036.txt
0001520245,S000033565,T. ROWE PRICE FLOATING RATE FUND INC.,T. Rowe Price Floating Rate Fund Inc.,2193250184.4,196641674.14,5466.36,data/xml/9037.txt
0000779785,S000002131,T. ROWE PRICE GNMA FUND INC.,T. Rowe Price GNMA Fund Inc.,1793075622.86,466939733.2,883158.95,data/xml/9038.txt
0001571768,S000040952,T. ROWE PRICE GLOBAL ALLOCATION FUND INC.,T. Rowe Price Global Allocation Fund Inc.,795073475.37,7658172.57,972842.85,data/xml/9039.txt
0001160168,S000011773,AXA Premier VIP Trust,Target 2025 Allocation Portfolio,175383122.43,124990.32,179326.38,data/xml/904.txt
0000852254,S000002098,T. ROWE PRICE INSTITUTIONAL INTERNATIONAL FUNDS INC.,T. Rowe Price Institutional Emerging Markets Equity Fund,1852579772.06,4104069.96,2200823.41,data/xml/9040.txt
0000852254,S000021841,T. ROWE PRICE INSTITUTIONAL INTERNATIONAL FUNDS INC.,T. Rowe Price Institutional Africa & Middle East Fund,37179503.03,589715.95,110556.32,data/xml/9041.txt
0000852254,S000037806,T. ROWE PRICE INSTITUTIONAL INTERNATIONAL FUNDS INC.,T. Rowe Price Institutional Global Value Equity Fund,10825349.83,123290.25,4770.53,data/xml/9042.txt
0000852254,S000030204,T. ROWE PRICE INSTITUTIONAL INTERNATIONAL FUNDS INC.,T. Rowe Price Institutional International Core Equity Fund,32324236.86,366957.61,23858.83,data/xml/9043.txt
0000852254,S000046349,T. ROWE PRICE INSTITUTIONAL INTERNATIONAL FUNDS INC.,T. Rowe Price Institutional Frontier Markets Equity Fund,50146414.98,267435.08,423523.71,data/xml/9044.txt
0000852254,S000029530,T. ROWE PRICE INSTITUTIONAL INTERNATIONAL FUNDS INC.,T. Rowe Price Institutional International Disciplined Equity Fund,317313977.34,1257670.19,423382.49,data/xml/9045.txt
0000852254,S000002097,T. ROWE PRICE INSTITUTIONAL INTERNATIONAL FUNDS INC.,T. Rowe Price Institutional International Growth Equity Fund,61486348.21,530360.08,93620.19,data/xml/9046.txt
0001447346,S000024524,T. ROWE PRICE GLOBAL MULTI-SECTOR BOND FUND INC.,T. Rowe Price Global Multi-Sector Bond Fund Inc.,1294453356.63,49769901.83,16136503.48,data/xml/9047.txt
0001440930,S000024038,T. ROWE PRICE GLOBAL REAL ESTATE FUND INC.,T. Rowe Price Global Real Estate Fund Inc.,138527419.54,176826.57,239339.89,data/xml/9048.txt
0001116626,S000002085,T. ROWE PRICE GLOBAL TECHNOLOGY FUND INC.,T. Rowe Price Global Technology Fund Inc.,4831131842.99,4312020.68,657213.61,data/xml/9049.txt
0001160168,S000042504,AXA Premier VIP Trust,Charter Moderate Portfolio,40749272.39,98438.56,348978.28,data/xml/905.txt
0000706211,S000002086,T. ROWE PRICE GROWTH & INCOME FUND INC.,T. Rowe Price Growth & Income Fund Inc.,2391047287.02,5448331.09,0.0,data/xml/9050.txt
0000080257,S000002087,T. ROWE PRICE GROWTH STOCK FUND INC.,T. Rowe Price Growth Stock Fund Inc.,57960025506.97,72534161.63,403463.69,data/xml/9051.txt
0001002624,S000002088,T. ROWE PRICE HEALTH SCIENCES FUND INC.,T. Rowe Price Health Sciences Fund Inc.,13848530857.94,11893424.63,1.32,data/xml/9052.txt
0000754915,S000057617,T. ROWE PRICE HIGH YIELD FUND INC.,T. Rowe Price U.S. High Yield Fund,303092738.21,16853290.62,0.0,data/xml/9053.txt
0000754915,S000002132,T. ROWE PRICE HIGH YIELD FUND INC.,T. Rowe Price High Yield Fund Inc.,8420312394.17,119227053.91,448896.08,data/xml/9054.txt
0000858581,S000051326,T. ROWE PRICE INDEX TRUST INC.,T. Rowe Price Mid-Cap Index Fund,7474799.95,737498.24,0.0,data/xml/9055.txt
0000858581,S000002090,T. ROWE PRICE INDEX TRUST INC.,T. Rowe Price Extended Equity Market Index Fund,1037790233.27,98693850.16,0.0,data/xml/9056.txt
0000858581,S000051327,T. ROWE PRICE INDEX TRUST INC.,T. Rowe Price Small-Cap Index Fund,6812399.55,712281.72,0.0,data/xml/9057.txt
0000858581,S000002091,T. ROWE PRICE INDEX TRUST INC.,T. Rowe Price Total Equity Market Index Fund,2155494187.31,39469084.85,0.01,data/xml/9058.txt
0000858581,S000002089,T. ROWE PRICE INDEX TRUST INC.,T. Rowe Price Equity Index 500 Fund,32426262266.9,266078117.5,0.01,data/xml/9059.txt
0001160168,S000042507,AXA Premier VIP Trust,Charter Aggressive Growth Portfolio,14839759.32,93764.97,118136.99,data/xml/906.txt
0001181628,S000002133,T. ROWE PRICE INFLATION PROTECTED BOND FUND INC.,T. Rowe Price Inflation Protected Bond Fund Inc.,384630291.13,8686509.4,0.43,data/xml/9060.txt
0001012968,S000002095,T. ROWE PRICE INSTITUTIONAL EQUITY FUNDS INC.,T. Rowe Price Institutional Large-Cap Growth Fund,16613625277.81,12026838.02,0.0,data/xml/9061.txt
0001012968,S000002094,T. ROWE PRICE INSTITUTIONAL EQUITY FUNDS INC.,T. Rowe Price Institutional Small-Cap Stock Fund,5648121959.78,3245670.87,413340.04,data/xml/9062.txt
0001012968,S000002093,T. ROWE PRICE INSTITUTIONAL EQUITY FUNDS INC.,T. Rowe Price Institutional Large-Cap Value Fund,3790790844.8,34020438.97,0.0,data/xml/9063.txt
0001012968,S000002096,T. ROWE PRICE INSTITUTIONAL EQUITY FUNDS INC.,T. Rowe Price Institutional Large-Cap Core Growth Fund,4429607913.56,11047663.45,337083.82,data/xml/9064.txt
0001012968,S000002092,T. ROWE PRICE INSTITUTIONAL EQUITY FUNDS INC.,T. Rowe Price Institutional Mid-Cap Equity Growth Fund,8128171163.74,6605027.65,0.0,data/xml/9065.txt
0001169187,S000002134,T. ROWE PRICE INSTITUTIONAL INCOME FUNDS INC.,T. Rowe Price Institutional High Yield Fund,1610250895.19,21717273.06,89451.12,data/xml/9066.txt
0001169187,S000002135,T. ROWE PRICE INSTITUTIONAL INCOME FUNDS INC.,T. Rowe Price Institutional Core Plus Fund,465020661.9,19397110.6,9988.45,data/xml/9067.txt
0001169187,S000002135,T. ROWE PRICE INSTITUTIONAL INCOME FUNDS INC.,T. Rowe Price Institutional Core Plus Fund,465020661.9,19397110.6,9988.45,data/xml/9068.txt
0001169187,S000040861,T. ROWE PRICE INSTITUTIONAL INCOME FUNDS INC.,T. Rowe Price Institutional Long Duration Credit Fund,24870084.37,1236205.3,201012.75,data/xml/9069.txt
0001413594,S000061522,Aberdeen Funds,Aberdeen Income Builder Fund,89481288.51,98810.32,0.2,data/xml/907.txt
0000852254,S000014469,T. ROWE PRICE INSTITUTIONAL INTERNATIONAL FUNDS INC.,T. Rowe Price Institutional Emerging Markets Bond Fund,485861608.83,3191070.07,648580.49,data/xml/9070.txt
0001608530,S000046222,T. ROWE PRICE INTERMEDIATE TAX-FREE HIGH YIELD FUND INC.,T. Rowe Price Intermediate Tax-Free High Yield Fund Inc.,54933139.5,192750.57,20883.02,data/xml/9071.txt
0000313212,S000053738,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Global Consumer Fund,26087644.55,111477.67,0.0,data/xml/9072.txt
0000313212,S000047982,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Global High Income Bond Fund,161851494.72,2511252.5,153321.79,data/xml/9073.txt
0000313212,S000047983,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Dynamic Global Bond Fund,4778836305.63,164608473.89,164520752.77,data/xml/9074.txt
0000313212,S000063538,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Dynamic Credit Fund,38973099.44,5182417.09,1457642.81,data/xml/9075.txt
0000313212,S000058280,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price International Bond Fund (USD Hedged),6702166333.04,144508093.72,62696717.44,data/xml/9076.txt
0000313212,S000001490,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Emerging Markets Bond Fund,5846238786.95,39574926.07,9015408.99,data/xml/9077.txt
0000313212,S000032784,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Emerging Markets Local Currency Bond Fund,492924111.34,5971817.3,4074362.48,data/xml/9078.txt
0000313212,S000001489,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price International Bond Fund,1134284894.5,27741379.41,14265936.02,data/xml/9079.txt
0001413594,S000026307,Aberdeen Funds,Aberdeen Emerging Markets Fund,4918222288.34,24764904.11,242656.99,data/xml/908.txt
0000313212,S000037100,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Emerging Markets Corporate Bond Fund,231705239.21,996946.9,115000.0,data/xml/9080.txt
0000313212,S000042685,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Global Industrials Fund,26245508.88,1219660.56,31140.72,data/xml/9081.txt
0000313212,S000001487,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price International Stock Fund,14811529698.95,170804022.76,31582357.57,data/xml/9082.txt
0000313212,S000014995,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Overseas Stock Fund,17671165490.94,221722568.08,75260485.57,data/xml/9083.txt
0000313212,S000001493,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price New Asia Fund,3009247397.33,29383963.2,7650632.58,data/xml/9084.txt
0000313212,S000001494,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Japan Fund,830105704.6,51264830.03,881261.58,data/xml/9085.txt
0000313212,S000001495,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Latin America Fund,561399489.84,4582942.35,1353889.22,data/xml/9086.txt
0000313212,S000045439,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Asia Opportunities Fund,143694936.99,391462.69,382831.34,data/xml/9087.txt
0000313212,S000001498,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price International Value Equity Fund,11365960066.8,62949045.47,82458668.87,data/xml/9088.txt
0000313212,S000066812,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price China Evolution Equity Fund,12080216.68,62539.93,0.0,data/xml/9089.txt
0001413594,S000020312,Aberdeen Funds,Aberdeen Focused U.S. Equity Fund,20611437.58,51711.28,951.26,data/xml/909.txt
0000313212,S000023645,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Global Growth Stock Fund,789493474.7,31800435.63,567063.23,data/xml/9090.txt
0000313212,S000001492,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price European Stock Fund,1021380656.9,5478284.72,2312009.07,data/xml/9091.txt
0000313212,S000001497,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Global Stock Fund,2862789000.25,66437960.69,489754.57,data/xml/9092.txt
0000313212,S000050390,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Emerging Markets Discovery Stock Fund,173103644.49,1605699.1,354349.9,data/xml/9093.txt
0000313212,S000018747,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Africa & Middle East Fund,113827433.41,1968837.78,227592.18,data/xml/9094.txt
0000313212,S000001496,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Emerging Markets Stock Fund,13152861964.87,37142890.07,29307634.61,data/xml/9095.txt
0000313212,S000001488,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price Emerging Europe Fund,163551075.54,2535618.07,34666.46,data/xml/9096.txt
0000313212,S000046336,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price International Disciplined Equity Fund,187964563.97,1153901.91,54565.37,data/xml/9097.txt
0000313212,S000001491,T. ROWE PRICE INTERNATIONAL FUNDS INC.,T. Rowe Price International Discovery Fund,8768174074.14,336974398.65,52798409.57,data/xml/9098.txt
0001120925,S000002099,T. ROWE PRICE INTERNATIONAL INDEX FUND INC.,T. Rowe Price International Equity Index Fund,607995685.65,12737626.35,448616.22,data/xml/9099.txt
0000812015,S000010510,AB PORTFOLIOS,AB Conservative Wealth Strategy,181654153.04,5780385.55,6042210.42,data/xml/91.txt
0001413594,S000061518,Aberdeen Funds,Aberdeen Global Infrastructure Fund,102415160.7,569150.43,0.0,data/xml/910.txt
0000918292,S000002100,T. ROWE PRICE INTERNATIONAL SERIES INC.,T. Rowe Price International Stock Portfolio,299865898.26,3993805.41,349332.86,data/xml/9100.txt
0001368135,S000013369,T. ROWE PRICE LIMITED-DURATION INFLATION FOCUSED BOND FUND INC.,T. Rowe Price Limited-Duration Inflation Focused Bond Fund Inc.,9129369943.25,405790447.22,560.19,data/xml/9101.txt
0000887147,S000002102,T. ROWE PRICE MID-CAP GROWTH FUND INC.,T. Rowe Price Mid-Cap Growth Fund Inc.,34739211158.96,25439593.46,0.0,data/xml/9102.txt
0001012678,S000002103,T. ROWE PRICE MID-CAP VALUE FUND INC.,T. Rowe Price Mid-Cap Value Fund Inc.,13015937406.52,10295709.53,1340429.74,data/xml/9103.txt
0001533490,S000036338,T. ROWE PRICE MULTI-SECTOR ACCOUNT PORTFOLIOS INC.,T. Rowe Price Floating Rate Multi-Sector Account Portfolio,26727541.45,1232891.41,2629.53,data/xml/9104.txt
0001533490,S000036339,T. ROWE PRICE MULTI-SECTOR ACCOUNT PORTFOLIOS INC.,T. Rowe Price High Yield Multi-Sector Account Portfolio,14763736.03,138555.67,598.58,data/xml/9105.txt
0001533490,S000036341,T. ROWE PRICE MULTI-SECTOR ACCOUNT PORTFOLIOS INC.,T. Rowe Price Mortgage-Backed Securities Multi-Sector Account Portfolio,161502762.6,33222849.13,0.0,data/xml/9106.txt
0001533490,S000036340,T. ROWE PRICE MULTI-SECTOR ACCOUNT PORTFOLIOS INC.,T. Rowe Price Investment-Grade Corporate Multi-Sector Account Portfolio,138557645.84,2949869.62,284100.0,data/xml/9107.txt
0001533490,S000036337,T. ROWE PRICE MULTI-SECTOR ACCOUNT PORTFOLIOS INC.,T. Rowe Price Emerging Markets Local Multi-Sector Account Portfolio,5698851.42,58986.46,59711.47,data/xml/9108.txt
0001533490,S000036336,T. ROWE PRICE MULTI-SECTOR ACCOUNT PORTFOLIOS INC.,T. Rowe Price Emerging Markets Corporate Multi-Sector Account Portfolio,31893741.49,144995.69,0.25,data/xml/9109.txt
0001413594,S000020291,Aberdeen Funds,Aberdeen International Equity Fund,219566676.43,436665.75,1201085.33,data/xml/911.txt
0001707770,S000058608,T. ROWE PRICE MULTI-STRATEGY TOTAL RETURN FUND INC.,T. Rowe Price Multi-Strategy Total Return Fund,67467058.32,4950632.23,3204415.87,data/xml/9110.txt
0000773485,S000002104,T. ROWE PRICE NEW AMERICA GROWTH FUND INC.,T. Rowe Price New America Growth Fund Inc.,5671773784.85,4002016.74,1269943.47,data/xml/9111.txt
0000216907,S000002105,T. ROWE PRICE NEW ERA FUND INC.,T. Rowe Price New Era Fund Inc.,3559683365.2,3552925.95,64225.62,data/xml/9112.txt
0000080248,S000002106,T. ROWE PRICE NEW HORIZONS FUND INC.,T. Rowe Price New Horizons Fund Inc.,27939111972.15,17662589.58,0.0,data/xml/9113.txt
0000080249,S000002136,T. ROWE PRICE NEW INCOME FUND INC.,T. Rowe Price New Income Fund Inc.,26097033771.23,934141075.3,28767.85,data/xml/9114.txt
0001038469,S000052903,T. ROWE PRICE QUANTITATIVE MANAGEMENT FUNDS INC.,T. Rowe Price QM Global Equity Fund,22578361.63,1010801.1,17838.5,data/xml/9115.txt
0001038469,S000002074,T. ROWE PRICE QUANTITATIVE MANAGEMENT FUNDS INC.,T. Rowe Price QM U.S. Small-Cap Growth Equity Fund,8955868147.79,324888738.87,27521.6,data/xml/9116.txt
0001038469,S000052904,T. ROWE PRICE QUANTITATIVE MANAGEMENT FUNDS INC.,T. Rowe Price QM U.S. Small & Mid-Cap Core Equity Fund,122030011.04,6449363.23,0.0,data/xml/9117.txt
0001038469,S000052905,T. ROWE PRICE QUANTITATIVE MANAGEMENT FUNDS INC.,T. Rowe Price QM U.S. Value Equity Fund,22263418.2,259577.55,0.0,data/xml/9118.txt
0001486048,S000029428,T. ROWE PRICE REAL ASSETS FUND INC.,T. Rowe Price Real Assets Fund Inc.,3270330254.24,2978587.55,4175754.08,data/xml/9119.txt
0001413594,S000061523,Aberdeen Funds,Aberdeen Ultra Short Municipal Income Fund,970532028.25,22189811.39,8414.54,data/xml/912.txt
0001046404,S000002107,T. ROWE PRICE REAL ESTATE FUND INC.,T. Rowe Price Real Estate Fund Inc.,2980500832.72,2767703.93,0.0,data/xml/9120.txt
0001034386,S000039964,T. ROWE PRICE RESERVE INVESTMENT FUNDS INC.,T. Rowe Price Short-Term Fund,3315933667.78,4819296.06,59152.19,data/xml/9121.txt
0001177017,S000041774,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2055 Fund,84004067.54,45352.88,0.0,data/xml/9122.txt
0001177017,S000045513,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2060 Fund,28691083.05,42959.41,0.0,data/xml/9123.txt
0001177017,S000014997,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2055 Fund,4056379302.49,260360.43,0.0,data/xml/9124.txt
0001177017,S000002113,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2040 Fund,15370783275.52,897328.47,0.01,data/xml/9125.txt
0001177017,S000002110,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2045 Fund,8916749728.23,475490.95,0.0,data/xml/9126.txt
0001177017,S000050882,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement Balanced I Fund - I Class,346493388.28,388383.62,0.0,data/xml/9127.txt
0001177017,S000014996,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2050 Fund,7618164869.81,509109.5,0.0,data/xml/9128.txt
0001177017,S000045512,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2060 Fund,904531407.78,50155.24,0.0,data/xml/9129.txt
0001413594,S000020297,Aberdeen Funds,Aberdeen U.S. Small Cap Equity Fund (formerly Aberdeen Small Cap Fund),834311376.33,1323267.23,0.0,data/xml/913.txt
0001177017,S000050890,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2045 Fund - I Class,3562976232.95,100910.38,0.0,data/xml/9130.txt
0001177017,S000050883,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2010 Fund - I Class,769493726.41,36943.18,0.0,data/xml/9131.txt
0001177017,S000050886,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2025 Fund - I Class,5622213304.02,110618.4,0.0,data/xml/9132.txt
0001177017,S000050880,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2055 Fund - I Class,1644295548.07,85361.11,0.0,data/xml/9133.txt
0001177017,S000050879,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2050 Fund - I Class,3301658703.43,79530.35,0.0,data/xml/9134.txt
0001177017,S000050887,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2030 Fund - I Class,7114868086.33,117787.71,0.0,data/xml/9135.txt
0001177017,S000050889,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2040 Fund - I Class,5532930859.51,93602.29,0.0,data/xml/9136.txt
0001177017,S000050888,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2035 Fund - I Class,4835871276.8,106350.99,0.0,data/xml/9137.txt
0001177017,S000050885,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2020 Fund - I Class,5127034718.36,77106.43,0.0,data/xml/9138.txt
0001177017,S000002114,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement Balanced Fund,2155798750.62,2121580.66,0.0,data/xml/9139.txt
0001413594,S000020289,Aberdeen Funds,Aberdeen China A Share Equity Fund,16515568.34,48455.98,4337.77,data/xml/914.txt
0001177017,S000050884,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2015 Fund - I Class,1455263408.41,49530.29,0.0,data/xml/9140.txt
0001177017,S000050878,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2005 Fund - I Class,290954228.66,33251.91,0.0,data/xml/9141.txt
0001177017,S000050881,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement I 2060 Fund - I Class,454636186.91,60090.86,0.0,data/xml/9142.txt
0001177017,S000041775,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2010 Fund,69825039.68,35448.18,0.0,data/xml/9143.txt
0001177017,S000041776,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2015 Fund,205177459.51,42408.21,0.0,data/xml/9144.txt
0001177017,S000041781,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2040 Fund,231186488.89,61024.96,0.01,data/xml/9145.txt
0001177017,S000041782,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2045 Fund,184642984.09,55359.05,0.0,data/xml/9146.txt
0001177017,S000041778,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2025 Fund,384594815.15,69204.6,0.0,data/xml/9147.txt
0001177017,S000041773,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2050 Fund,139742179.44,51707.79,0.0,data/xml/9148.txt
0001177017,S000041772,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2005 Fund,39682663.92,40648.48,0.0,data/xml/9149.txt
0001413594,S000020309,Aberdeen Funds,Aberdeen Global Equity Fund,30350071.35,555710.27,165207.2,data/xml/915.txt
0001177017,S000041779,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2030 Fund,378651277.82,75534.88,0.0,data/xml/9150.txt
0001177017,S000041780,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2035 Fund,261440711.46,62551.41,0.01,data/xml/9151.txt
0001177017,S000041777,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Target 2020 Fund,333854715.06,62096.92,0.0,data/xml/9152.txt
0001177017,S000002115,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2005 Fund,1344510889.29,30050.29,0.0,data/xml/9153.txt
0001177017,S000002109,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2010 Fund,3952639914.77,127939.64,0.0,data/xml/9154.txt
0001177017,S000002118,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2035 Fund,13482164944.3,635362.94,0.0,data/xml/9155.txt
0001177017,S000002111,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2020 Fund,17838548952.79,878928.25,0.0,data/xml/9156.txt
0001177017,S000002112,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2030 Fund,21734107708.13,1224096.97,0.0,data/xml/9157.txt
0001177017,S000002117,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2025 Fund,17124230118.52,724643.52,0.01,data/xml/9158.txt
0001177017,S000002116,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement 2015 Fund,6238049228.12,159466.06,0.0,data/xml/9159.txt
0001413594,S000053020,Aberdeen Funds,Aberdeen U.S. Mid Cap Equity Fund,1945790.8,16913.26,0.0,data/xml/916.txt
0001177017,S000057717,T. ROWE PRICE RETIREMENT FUNDS INC.,T. Rowe Price Retirement Income 2020 Fund,67966279.0,26389.88,0.07,data/xml/9160.txt
0000819930,S000002119,T. ROWE PRICE SCIENCE & TECHNOLOGY FUND INC.,T. Rowe Price Science & Technology Fund Inc.,6867120906.27,10863381.89,266242.48,data/xml/9161.txt
0000731890,S000039055,T. ROWE PRICE SHORT-TERM BOND FUND INC.,T. Rowe Price Ultra Short-Term Bond Fund,1859389296.84,23341186.63,0.0,data/xml/9162.txt
0000731890,S000002141,T. ROWE PRICE SHORT-TERM BOND FUND INC.,T. Rowe Price Short-Term Bond Fund Inc.,5550367381.76,84808672.58,111.52,data/xml/9163.txt
0000075170,S000002120,T. ROWE PRICE SMALL-CAP STOCK FUND INC.,T. Rowe Price Small-Cap Stock Fund Inc.,10509052595.24,7941163.59,769493.29,data/xml/9164.txt
0000834798,S000002121,T. ROWE PRICE SMALL-CAP VALUE FUND INC.,T. Rowe Price Small-Cap Value Fund Inc.,10443397545.59,7524964.68,281218.74,data/xml/9165.txt
0000808303,S000002124,T. ROWE PRICE SPECTRUM FUND INC.,Spectrum International Fund,1607080986.07,187286.95,0.0,data/xml/9166.txt
0000808303,S000002123,T. ROWE PRICE SPECTRUM FUND INC.,Spectrum Growth Fund,3796012800.05,6261.23,0.0,data/xml/9167.txt
0000808303,S000002122,T. ROWE PRICE SPECTRUM FUND INC.,Spectrum Income Fund,6899481902.04,24090872.64,0.04,data/xml/9168.txt
0000923084,S000002137,T. ROWE PRICE PERSONAL STRATEGY FUNDS INC.,T. Rowe Price Personal Strategy Balanced Fund,2537263484.7,28626416.18,695918.65,data/xml/9169.txt
0001413594,S000020303,Aberdeen Funds,Aberdeen Diversified Income Fund,12463601.43,37187.73,0.0,data/xml/917.txt
0000923084,S000002138,T. ROWE PRICE PERSONAL STRATEGY FUNDS INC.,T. Rowe Price Personal Strategy Growth Fund,3070965287.17,38151958.24,2918888.0,data/xml/9170.txt
0000923084,S000002139,T. ROWE PRICE PERSONAL STRATEGY FUNDS INC.,T. Rowe Price Personal Strategy Income Fund,2363605444.56,24206545.94,1351441.32,data/xml/9171.txt
0000795384,S000002144,T. ROWE PRICE STATE TAX-FREE FUNDS INC.,T. Rowe Price Maryland Tax-Free Bond Fund,2532993464.48,6974039.65,357175.04,data/xml/9172.txt
0000795384,S000002145,T. ROWE PRICE STATE TAX-FREE FUNDS INC.,T. Rowe Price Virginia Tax-Free Bond Fund,1500831309.3,3991221.11,150289.37,data/xml/9173.txt
0000795384,S000002149,T. ROWE PRICE STATE TAX-FREE FUNDS INC.,T. Rowe Price Georgia Tax-Free Bond Fund,447611933.41,7602671.45,80990.15,data/xml/9174.txt
0000795384,S000002147,T. ROWE PRICE STATE TAX-FREE FUNDS INC.,T. Rowe Price Maryland Short-Term Tax-Free Bond Fund,171047715.22,290034.01,1705.54,data/xml/9175.txt
0000795384,S000059424,T. ROWE PRICE STATE TAX-FREE FUNDS INC.,T. Rowe Price California Tax-Free Bond Fund,723376899.39,6733746.41,27114.29,data/xml/9176.txt
0000795384,S000002143,T. ROWE PRICE STATE TAX-FREE FUNDS INC.,T. Rowe Price New York Tax-Free Bond Fund,529173641.16,10540827.34,28937.57,data/xml/9177.txt
0000795384,S000002146,T. ROWE PRICE STATE TAX-FREE FUNDS INC.,T. Rowe Price New Jersey Tax-Free Bond Fund,494996714.11,7019433.69,76353.43,data/xml/9178.txt
0000912029,S000002156,T. ROWE PRICE SUMMIT MUNICIPAL FUNDS INC.,T. Rowe Price Summit Municipal Intermediate Fund,6090861449.18,33780276.55,1439783.11,data/xml/9179.txt
0001413594,S000026901,Aberdeen Funds,Aberdeen Asia Pacific (ex-Japan) Equity Fund,6458275.41,79966.32,17103.6,data/xml/918.txt
